_r;_RAJ2000;_DEJ2000;RA_ICRS;e_RA_ICRS;DE_ICRS;e_DE_ICRS;Source;Plx;e_Plx;PM;pmRA;e_pmRA;pmDE;e_pmDE;RUWE;FG;e_FG;Gmag;e_Gmag;FBP;e_FBP;BPmag;e_BPmag;FRP;e_FRP;RPmag;e_RPmag;BP-RP;RVDR2;e_RVDR2;Tefftemp;loggtemp;PS1;SDSSDR13;SkyMapper2;URAT1;GmagCorr;e_GmagCorr;FGCorr;RAJ2000;DEJ2000
4.332;305.96608544413;38.41709975717;305.96608544413;2.1612;38.41709975717;1.97;2.06112914292852E+018;          ;       ;         ;         ;      ;         ;      ;        ;60.015;1.2698;21.24171;0.023136;38.119;13.229;21.38568;0.376814;66.449;28.632;20.19168;0.46785;1.193998;       ;     ;      ;    ;1.54103059661211E+017;                   ;         ;         ;21.24171;0.023136;60.015;305.96608544413;38.41709975717
4.3333;305.961914477875;38.5577209743854;305.96189748399;0.3388;38.55769230772;0.3885;2.06113120021492E+018;0.3533;0.4505;7.109;-2.99;0.442;-6.45;0.504;1.142;185.98;0.98247;20.013687;0.006363;30.377;4.272;21.632193;0.152719;251.96;6.5626;18.744572;0.028531;2.887621;       ;     ;      ;    ;1.5426305961903E+017;                   ;         ;         ;19.989698;0.00625;190.14;305.96191447794;38.5577209723
4.3354;305.92328712019;38.41641191028;305.92328712019;3.1824;38.41641191028;2.3411;2.06112769981937E+018;          ;       ;         ;         ;      ;         ;      ;        ;65.986;1.5967;21.138742;0.026416;           ;           ;         ;         ;70.298;17.09;20.130533;0.263972;         ;       ;     ;      ;    ;1.541030592338E+017;                   ;         ;         ;21.138742;0.026416;65.986;305.92328712019;38.41641191028
4.337;305.852466729814;38.5008189994571;305.85235516995;0.0104;38.50084091951;0.0124;2.06113350661657E+018;1.5783;0.0136;20.254;-19.644;0.014;4.932;0.015;1.003;42896;7.2841;14.106339;0.002761;21421;12.575;14.511452;0.002862;30704;17.518;13.529903;0.00383;0.981548;       ;     ;      ;    ;1.54203058523702E+017;                   ;         ;643418130;14.106339;0.002761;42896;305.85246672986;38.50081899913
4.3387;306.007656347575;38.5387045354192;306.00764228445;0.2991;38.53867749542;0.3077;2.06115363712407E+018;0.8621;0.3684;6.568;-2.475;0.384;-6.084;0.375;1.106;226.29;1.1815;19.800692;0.006303;41.95;5.538;21.281704;0.14336;325.07;8.4241;18.467943;0.028389;2.813761;       ;     ;      ;    ;1.54243060076227E+017;                   ;         ;         ;19.777825;0.006197;231.11;306.00765634613;38.5387045364
4.3407;306.02784854297;38.45834750406;306.02784854297;2.2967;38.45834750406;3.508;2.06111797601179E+018;          ;       ;         ;         ;      ;         ;      ;        ;69.531;1.7144;21.081923;0.026912;12.761;7.081;22.573864;0.602493;104.65;13.439;19.698507;0.139472;2.875357;       ;     ;      ;    ;1.54153060278331E+017;                   ;         ;         ;21.081923;0.026912;69.531;306.02784854297;38.45834750406
4.3507;305.989990795708;38.424535176834;305.98998106638;0.1415;38.42451529239;0.1496;2.0611175250383E+018;0.5376;0.179;4.792;-1.715;0.192;-4.474;0.198;1.01;468.58;0.98381;19.010408;0.003576;67.564;6.6702;20.76426;0.107225;646.55;5.4207;17.721384;0.009856;3.042875;       ;     ;      ;    ;1.5411305989991E+017;                   ;         ;643418780;18.984817;0.003542;479.75;305.98999079657;38.42453517704
4.3528;305.911500755042;38.4187946045641;305.911491832;0.1358;38.41877764012;0.1496;2.06112790167928E+018;1.0079;0.1834;4.128;-1.573;0.192;-3.817;0.2;1.055;483.95;0.99821;18.975363;0.003551;92.201;5.5557;20.426706;0.065482;556.88;7.4595;17.883495;0.015027;2.543211;       ;     ;      ;    ;1.54103059115103E+017;                   ;         ;643418442;18.975363;0.003551;483.95;305.91150075641;38.41879460327
4.3544;305.868643838256;38.5303819761562;305.86862448168;0.471;38.53035567838;0.628;2.06113370847662E+018;0.4052;0.7295;6.827;-3.407;0.656;-5.917;0.864;1.005;118.19;0.79103;20.505913;0.007772;33.472;5.9873;21.526829;0.19423;146.83;7.62;19.330835;0.056471;2.195993;       ;     ;      ;    ;1.54233058686267E+017;                   ;         ;         ;20.493655;0.007695;119.53;305.8686438359;38.53038197579
4.3551;305.85424919467;38.4660497135826;305.85423614476;0.1141;38.46603298025;0.1379;2.06112903554961E+018;0.0632;0.1562;4.412;-2.299;0.165;-3.765;0.207;1.017;577.15;1.1635;18.784145;0.003519;128;9.3057;20.070515;0.078983;695.24;7.1125;17.642557;0.011733;2.427958;       ;     ;      ;    ;1.5415305854244E+017;                   ;         ;643418142;18.784145;0.003519;577.15;305.85424919723;38.46604971562
4.3571;305.908650487296;38.4195916478373;305.9086253743;0.1556;38.41955540784;0.1722;2.06112790167815E+018;0.6563;0.2088;9.278;-4.427;0.226;-8.154;0.238;1.068;390.02;0.8806;19.20964;0.003688;82.116;4.4951;20.552475;0.0595;477.18;9.0375;18.05119;0.020908;2.501286;       ;     ;      ;    ;1.54103059086374E+017;                   ;         ;643418427;19.191963;0.003662;396.43;305.90865048974;38.41959164764
4.3573;305.87448439076;38.5360083339195;305.87447377705;0.0824;38.53597581392;0.0915;2.06113371276676E+018;0.7147;0.1086;7.552;-1.868;0.112;-7.317;0.131;1.044;938.85;1.3001;18.255882;0.003139;298.88;12.206;19.149801;0.044428;1030.5;13.16;17.215229;0.014371;1.934572;       ;     ;      ;    ;1.54243058744444E+017;                   ;         ;         ;18.255882;0.003139;938.85;305.87448439054;38.53600833451
4.3577;305.9858732539;38.55141875163;305.9858732539;2.1064;38.55141875163;1.5839;2.061154397334E+018;          ;       ;         ;         ;      ;         ;      ;        ;89.282;1.1484;20.810457;0.014234;17.456;6.3377;22.233713;0.394216;89.605;10.879;19.867064;0.131871;2.36665;       ;     ;      ;    ;1.54263059858372E+017;                   ;         ;         ;20.810457;0.014234;89.282;305.9858732539;38.55141875163
4.3588;305.851798805458;38.5000195137436;305.85168945597;0.4709;38.50003594935;0.5364;2.06113350660832E+018;1.7437;0.6211;19.606;-19.255;0.66;3.698;0.723;0.94;125.33;1.3548;20.442217;0.012055;158;20.95;19.841898;0.143992;313.65;23.378;18.506783;0.081013;1.335115;       ;     ;      ;    ;                  ;                   ;         ;         ;20.443053;0.012064;125.23;305.85179880312;38.50001951549
4.3592;305.913138545487;38.5558385544038;305.91312607037;0.3144;38.55579182996;0.3561;2.06113408643234E+018;0.7007;0.4115;10.74;-2.195;0.427;-10.513;0.468;1.059;176.52;0.7364;20.070408;0.005302;43.491;7.3733;21.242537;0.184091;224.87;6.5821;18.868086;0.032005;2.374451;       ;     ;      ;    ;1.54263059131488E+017;                   ;         ;         ;20.054967;0.005247;179.04;305.91313854679;38.55583855375
4.3607;305.850567306065;38.4937977627144;305.85055062823;0.1306;38.49377300716;0.1559;2.06113202484691E+018;0.6464;0.1748;6.297;-2.937;0.177;-5.57;0.206;0.991;494.42;1.0455;18.95213;0.003586;113.94;5.9358;20.196861;0.056631;512.54;6.1328;17.973581;0.01353;2.22328;       ;     ;      ;    ;1.54193058505713E+017;                   ;         ;643418122;18.95213;0.003586;494.42;305.85056730789;38.49379776484
4.3609;305.880275044418;38.4334641085447;305.88025347271;0.0783;38.43344128188;0.0889;2.06112869195216E+018;0.2319;0.1065;6.39;-3.802;0.111;-5.136;0.131;0.974;1004.2;1.2809;18.18286;0.003084;120.08;5.7413;20.139904;0.051989;1396.6;7.1562;16.885233;0.006726;3.254671;       ;     ;      ;    ;1.54123058802591E+017;                   ;         ;643418282;18.18286;0.003084;1004.2;305.88027504431;38.43346410668
4.3623;305.853251439078;38.5057301252329;305.85323220272;0.8905;38.50571116079;0.8919;2.06113350661315E+018;-0.5794;1.1302;5.448;-3.387;1.301;-4.267;1.349;1.114;91.056;0.89872;20.789093;0.011065;29.991;5.0839;21.64606;0.184069;112.64;9.4325;19.618689;0.091001;2.027372;       ;     ;      ;    ;1.54203058532368E+017;                   ;         ;         ;20.779807;0.010976;91.838;305.85325144085;38.50573012465
4.3641;305.933603340747;38.5593676129944;305.93358671023;1.551;38.55936137744;1.2019;2.06113123457548E+018;1.0114;1.9902;3.245;-2.926;1.561;-1.403;1.419;1.081;83.6;1.2053;20.881855;0.015894;33.411;6.5271;21.528831;0.212127;114.19;10.45;19.603804;0.099431;1.925028;       ;     ;      ;    ;1.54273059336722E+017;                   ;         ;         ;20.874321;0.015787;84.182;305.93360333994;38.55936761285
4.3652;306.033090428685;38.4690989696428;306.03307094098;0.0458;38.4690772052;0.0522;2.0611180447342E+018;0.1989;0.061;5.98;-3.433;0.062;-4.897;0.066;1.043;3195.7;2.5976;16.925938;0.002893;411.04;7.0163;18.803822;0.018742;4560.4;11.3;15.600382;0.004639;3.20344;       ;     ;      ;    ;1.54163060330784E+017;                   ;         ;643418948;16.900347;0.002887;3272;306.03309042865;38.46909896795
4.3679;305.953399887246;38.5593398795833;305.95338384784;0.1872;38.55934367514;0.1913;2.06113120021432E+018;0.6666;0.2314;2.948;-2.822;0.252;0.854;0.24;0.997;326.85;0.83009;19.40149;0.003898;76.209;5.5907;20.633522;0.079698;365.87;5.5662;18.339594;0.016945;2.293928;       ;     ;      ;    ;1.54273059533902E+017;                   ;         ;643418622;19.40149;0.003898;326.85;305.95339988759;38.55933988149
4.3694;305.907457899387;38.4196922992371;305.90743756844;0.2034;38.41971165035;0.2148;2.06112790597076E+018;0.7786;0.2739;5.64;-3.584;0.295;4.354;0.289;0.975;266.91;0.77925;19.62144;0.0042;68.631;6.7672;20.74724;0.107093;303.54;5.7767;18.54235;0.021006;2.204889;       ;     ;      ;    ;1.54103059074614E+017;                   ;         ;         ;19.609023;0.004173;269.98;305.90745790047;38.41969229751
4.3737;305.887002475412;38.5452729718527;305.88699011578;0.4901;38.54525039852;0.5349;2.06113374713491E+018;0.7009;0.682;5.526;-2.175;0.666;-5.079;0.777;1.04;116.37;0.76276;20.522732;0.007631;33.127;8.3761;21.538078;0.274539;161.03;6.2981;19.230629;0.042633;2.307449;       ;     ;      ;    ;1.54253058870485E+017;                   ;         ;         ;20.508485;0.007545;117.91;305.88700247534;38.54527297381
4.3742;305.865087479441;38.5270193874065;305.86508203122;0.0146;38.52696328074;0.0157;2.0611336096958E+018;1.2362;0.0189;12.661;-0.959;0.02;-12.624;0.02;0.948;21190;6.5757;14.872039;0.002776;10092;16.29;15.328643;0.003295;15799;20.422;14.251338;0.004032;1.077305;       ;     ;      ;    ;1.54233058650743E+017;                   ;         ;643418194;14.872039;0.002776;21190;305.86508747718;38.52701938903
4.3752;305.94134697983;38.41409143125;305.94134697983;9.3485;38.41409143125;4.2929;2.06112917728973E+018;          ;       ;         ;         ;      ;         ;      ;        ;71.288;1.6764;21.054832;0.025681;54.338;25.725;21.000774;0.514022;105.24;19.157;19.69243;0.197673;1.308344;       ;     ;      ;    ;1.54093059413768E+017;                   ;         ;         ;21.054832;0.025681;71.288;305.94134697983;38.41409143125
4.3776;305.87448797537;38.53648964988;305.87448797537;1.5986;38.53648964988;2.461;2.06113371277203E+018;          ;       ;         ;         ;      ;         ;      ;        ;85.183;1.237;20.86149;0.016006;           ;           ;         ;         ;           ;           ;         ;         ;         ;       ;     ;      ;    ;                  ;                   ;         ;         ;20.86149;0.016006;85.183;305.87448797537;38.53648964988
4.378;305.85064497223;38.47712717774;305.85064497223;1.4682;38.47712717774;2.0426;2.06112907420691E+018;          ;       ;         ;         ;      ;         ;      ;        ;80.163;1.078;20.927431;0.014858;23.961;5.4401;21.889763;0.246516;90.781;7.9894;19.85291;0.095628;2.036854;       ;     ;      ;    ;1.54173058506933E+017;                   ;         ;         ;20.927431;0.014858;80.163;305.85064497223;38.47712717774
4.3818;305.984378153859;38.5524877956931;305.98436063836;0.049;38.55246835125;0.0585;2.06115439733807E+018;0.4633;0.0641;5.352;-3.082;0.063;-4.375;0.075;0.977;2198.6;1.723;17.331995;0.002884;667.43;6.02;18.277521;0.010183;2205.6;7.9768;16.389095;0.00545;1.888426;       ;     ;      ;    ;1.54263059843664E+017;                   ;         ;643418758;17.331995;0.002884;2198.6;305.98437815514;38.55248779772
4.3831;306.027254709251;38.4556236160628;306.02724305173;0.733;38.45559452273;0.9421;2.06111797601179E+018;0.884;1.0784;6.861;-2.054;1.185;-6.546;1.395;0.973;96.216;0.86724;20.729246;0.010167;41.23;11.04;21.300518;0.290744;119.45;8.9796;19.554914;0.081706;1.745604;       ;     ;      ;    ;1.54143060272537E+017;                   ;         ;         ;20.724628;0.010127;96.626;306.02725470966;38.45562361707
4.3884;305.914780105043;38.4172972609056;305.91476434114;1.2072;38.41728319424;1.219;2.06112790598241E+018;-0.4553;1.6747;4.212;-2.779;1.594;-3.165;1.689;1.172;79.929;0.90969;20.930607;0.012661;31.702;6.5982;21.58583;0.225996;160.88;11.825;19.231642;0.07989;2.354189;       ;     ;      ;    ;1.54103059147801E+017;                   ;         ;         ;20.915526;0.012494;81.047;305.91478010637;38.41729725876
4.3898;305.92912828481;38.41464809872;305.92912828481;5.8613;38.41464809872;6.2275;2.06112769981911E+018;          ;       ;         ;         ;      ;         ;      ;        ;64.813;1.3515;21.158205;0.022807;           ;           ;         ;         ;           ;           ;         ;         ;         ;       ;     ;      ;    ;1.54093059291698E+017;                   ;         ;         ;21.158205;0.022807;64.813;305.92912828481;38.41464809872
4.3915;306.035173947342;38.4746830610882;306.03516169633;0.0658;38.4746718122;0.0732;2.06111807909394E+018;0.4462;0.0837;3.327;-2.158;0.095;-2.531;0.098;0.975;1453.8;1.4699;17.781094;0.002966;416.27;9.7776;18.790092;0.025654;1539.9;7.1169;16.77916;0.006282;2.010933;       ;     ;      ;    ;1.5417306035167E+017;                   ;         ;643418957;17.781094;0.002966;1453.8;306.03517395006;38.47468306201
4.3939;305.850832592239;38.4995936068062;305.85082218834;0.2469;38.49956754014;0.2915;2.06113202914783E+018;0.2252;0.3261;6.145;-1.832;0.332;-5.865;0.363;1.086;245.33;0.81705;19.712975;0.004546;56.678;5.7029;20.954998;0.109281;308.43;6.253;18.525013;0.022334;2.429985;       ;     ;      ;    ;1.5420305850856E+017;                   ;         ;         ;19.69655;0.004503;249.07;305.85083259238;38.49959360754
4.3953;305.85190362588;38.47024764992;305.85190362588;3.9293;38.47024764992;15.7749;2.06112903984916E+018;          ;       ;         ;         ;      ;         ;      ;        ;73.199;2.1864;21.026106;0.032547;36.211;62.767;21.441427;1.881959;110.28;21.687;19.641634;0.21354;1.799793;       ;     ;      ;    ;1.54163058518465E+017;                   ;         ;         ;21.026106;0.032547;73.199;305.85190362588;38.47024764992
4.396;305.96416602606;38.41563293137;305.96416602606;1.5921;38.41563293137;2.4313;2.06112914292633E+018;          ;       ;         ;         ;      ;         ;      ;        ;67.708;1.3183;21.110767;0.021318;28.386;10.244;21.705778;0.39184;93.07;24.663;19.825869;0.287734;1.87991;       ;     ;      ;    ;1.5409305964116E+017;                   ;         ;         ;21.110767;0.021318;67.708;305.96416602606;38.41563293137
4.3985;305.921408848971;38.4156871099215;305.92139596699;0.1932;38.4156707677;0.2038;2.06112769552085E+018;0.6978;0.2512;4.321;-2.271;0.262;-3.677;0.275;1.015;290.25;0.7914;19.530445;0.004044;66.164;6.7577;20.786987;0.110927;314.34;5.8448;18.5044;0.020539;2.282587;       ;     ;      ;    ;1.54093059213819E+017;                   ;         ;         ;19.516642;0.004017;293.96;305.92140884653;38.41568710855
4.3999;305.873587227682;38.536284201901;305.87359269365;0.0405;38.53627441079;0.0456;2.06113371277501E+018;1.0349;0.0526;2.404;0.962;0.052;-2.203;0.059;1.003;2856.1;1.9661;17.047928;0.002855;1040.1;6.7453;17.7959;0.007574;2613.1;9.8392;16.205019;0.005568;1.590881;       ;     ;      ;    ;1.54243058735924E+017;                   ;         ;643418246;17.047928;0.002855;2856.1;305.87358722852;38.53628420063
4.4035;305.850410053263;38.4985814232987;305.85040286377;0.1699;38.49856801441;0.205;2.06113202913957E+018;0.3203;0.2297;3.272;-1.266;0.225;-3.017;0.258;1.163;426.07;1.2914;19.113655;0.004292;109.97;7.3918;20.235346;0.073032;572.93;8.8261;17.852644;0.017148;2.382702;       ;     ;      ;    ;1.54193058503529E+017;                   ;         ;         ;19.098067;0.004256;432.24;305.85041005316;38.49858142344
4.406;305.84925499224;38.4893013788374;305.8492303149;0.1897;38.48929657884;0.2313;2.06113202484797E+018;0.3362;0.2569;4.478;-4.346;0.251;-1.08;0.301;1.206;405.91;1.3882;19.166283;0.004624;92.622;5.5748;20.421753;0.065409;569.29;12.886;17.859556;0.024865;2.562197;       ;     ;      ;    ;1.54183058492338E+017;                   ;         ;643418116;19.147551;0.004573;412.98;305.8492549902;38.4893013809
4.4066;305.849212613112;38.4886066897996;305.84919348921;0.2841;38.48858717869;0.3313;2.06113202914124E+018;-0.2175;0.3745;5.533;-3.368;0.388;-4.39;0.431;1.146;225.16;0.88706;19.806145;0.005088;24.776;5.1234;21.853476;0.224536;439.85;8.8392;18.139631;0.022144;3.713844;       ;     ;      ;    ;1.54183058491997E+017;                   ;         ;         ;19.780554;0.005005;230.53;305.84921261535;38.48860668791
4.4072;305.884721589056;38.429479477752;305.88470365523;0.0567;38.42945386442;0.0648;2.06112869625315E+018;0.511;0.0757;6.573;-3.161;0.077;-5.763;0.087;0.949;1686.5;2.5307;17.6199;0.003201;424.78;7.8899;18.768139;0.020359;1866.2;9.6113;16.570494;0.006749;2.197645;       ;     ;      ;    ;1.54113058847186E+017;                   ;         ;643418299;17.6199;0.003201;1686.5;305.88472159031;38.42947947648
4.4084;305.861141985658;38.4510971084878;305.86114190053;0.8159;38.45107241071;0.857;2.06112897112449E+018;0.6989;1.0068;5.558;-0.015;1.002;-5.557;1.116;1.072;90.633;0.89933;20.794153;0.01112;34.304;6.4366;21.500175;0.203738;110.26;7.5313;19.641823;0.074256;1.858353;       ;     ;      ;    ;1.54143058611112E+017;                   ;         ;         ;20.787729;0.011059;91.171;305.86114198504;38.45109711066
4.4093;305.969912023464;38.4166539308154;305.96989466574;1.0548;38.41659450415;2.2694;2.0611173918958E+018;-0.7699;1.9874;13.717;-3.06;1.368;-13.371;2.64;1.247;85.889;0.98201;20.852522;0.012716;41.741;10.327;21.287128;0.26864;142.28;24.908;19.365015;0.190105;1.922113;       ;     ;      ;    ;                  ;                   ;         ;         ;20.845037;0.012633;86.483;305.96991202564;38.41665393029
4.4107;306.035963663928;38.4975503069361;306.03595236307;0.2083;38.49753420027;0.2449;2.06115329782643E+018;1.2377;0.2833;4.134;-1.99;0.273;-3.624;0.308;1.083;318.82;0.97803;19.428505;0.004323;44.559;5.1277;21.216215;0.124974;448.25;6.9092;18.119102;0.017157;3.097113;       ;     ;      ;    ;1.54193060359528E+017;                   ;         ;643418961;19.402914;0.004263;326.42;306.03596366129;38.49755030832
